OID_,Join_Count,TARGET_FID,ADDEDBY,ADDTOGIS,ARMLENGTH1_DESC,ARMLENGTH2_DESC,ARMSTYLE_DESC,ASSETSTATUS_DESC,ASSETTYPE,CCT_DESC,CONDITION_DESC,CROSSSTREET,FACILITYID,FEEDMANHOLE_DESC,FIXTURESTYLE_DESC,GLOBALID,HOUSENO,INOPERATION,ISMETERED_DESC,ISMODIFIED_DESC,LASTMODIFIED,LASTPAINTED,LEDINOPERATION,LIGHTHISTORY,LIGHTMANUFACTURER_DESC,LIGHTTYPE_DESC,NUMBERLIGHTS,NUMBERARMS_DESC,OTHEREQUIPMENT,OWNER_DESC,PEPCOLIGHTID,POLECOLOR_DESC,POLECOMPOSITION_DESC,POLEHEIGHT_DESC,POLETYPE_DESC,POWERFEED_DESC,PROXIMITY_DESC,QUADRANT_DESC,RMS_DESC,ROADCLASSIFICATION_DESC,SHIELD_DESC,STREETLIGHTID,STREETNAME,STREETSEGMID,TBASETYPE_DESC,TRAFFICCOMBO,WARD,WATTAGE1,WATTAGE2,WHATMODIFIED,WHYINACTIVE,SUBBLOCKKEY,XCOORD,YCOORD,GIS_ID,CREATOR,CREATED,EDITOR,EDITED,geoName,customGeo,centrLat,centrLon,sqmi,destin,dest_sqmi
2714,1,12650105,Osmose,7/6/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,5TH ST,60412,,Posttop,,461,,Not Metered,NO,,,,7/22/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,East Bound,NW,Not Controlled,Minor Arterial,None,60412,H ST,2303,N/A,NO,6,400,N/A,N/A,N/A,b6cee715b21cf1e7638bc0199cdc1e9f,-77.017340619999999,38.899706510000001,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
2717,1,12650108,Osmose,7/6/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,7TH ST,60184,,Posttop,,624,,Not Metered,NO,,,,7/22/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,Black,Cast Iron,14 ft,Upright,Underground,Front,NW,Not Controlled,Minor Arterial,None,60184,E ST,6437,N/A,NO,2,400,N/A,N/A,N/A,a00c545b0f92e388f9102d567882ac8c,-77.021339789999999,38.896057460000002,,,,,,Gallery Place / Chinatown,Gallery Place / Chinatown,38.899200000000000,-77.021799999999999,0.205600000000000,40394,196512.243900000001304
2728,1,12650119,Osmose,7/6/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,E ST,60242,,Posttop,,401,,Not Metered,NO,,,,7/21/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Composite,14 ft,Upright,Underground,Front,NW,Not Controlled,Minor Arterial,None,60242,9TH ST,6812,N/A,NO,2,250,N/A,N/A,N/A,7ca2d5ab764d089fb592cda11165f154,-77.023875750000002,38.895750679999999,,,,,,Gallery Place / Chinatown,Gallery Place / Chinatown,38.899200000000000,-77.021799999999999,0.205600000000000,40394,196512.243900000001304
2749,1,12650140,Osmose,7/10/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,G ST,60888,,Posttop,,0,,Not Metered,NO,,,,7/27/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,NE Corner,NW,Not Controlled,Principal Arterial,None,60888,MASSACHUSETTS AVE,261,N/A,NO,6,400,400,N/A,N/A,705f0a64a0712f4ea0f00b8b47038aae,-77.011046039999997,38.898383039999999,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
2848,1,12650241,Osmose,6/29/2007 0:00:00,3,N/A,Regular Alley,Active,2,4000,,M ST,24801,,Standard LED,,1117,,Not Metered,YES,11/8/2017 0:00:00,,11/8/2017 0:00:00,7/5/2016 Correct asset location.,Philips,LED-Light Emitting Diode,1,1,NO,DDOT,N/A,Gray,Steel,28 ft,5A,Underground,Rear,NW,Not Controlled,Local,None,24801,24TH ST,12541,None,NO,2,30,N/A,70H to 30L.,N/A,e36d221469ad1b71f254997ced35b738,-77.050810119999994,38.904327039999998,,,,,,West End,West End,38.905099999999997,-77.050700000000006,0.080900000000000,13266,163906.759799999999814
2863,1,12650256,Osmose,6/21/2007 0:00:00,3,N/A,Regular Alley,Active,2,N/A,,P ST,24332,,Cobrahead Cutoff,,1523,,Not Metered,YES,7/5/2016 0:00:00,,,7/5/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,,Steel,28 ft,5A,Underground,Rear,NW,Not Controlled,Local,None,24332,22ND ST,12183,None,NO,2,150,N/A,Correct wattage in GIS.,N/A,8f772c2af4a69d9e4dad3db612fb82b1,-77.048001150000005,38.910390849999999,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
2982,1,12650375,Osmose,6/28/2007 0:00:00,6,N/A,Regular Alley,Active,2,N/A,,L ST,24764,,Cobrahead Semi Cutoff,,1111,,Not Metered,NO,,,,7/8/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,,Steel,28 ft,5A,Underground,Rear,NW,Not Controlled,Local,None,24764,19TH ST,579,None,NO,2,100,N/A,N/A,N/A,018934cdf85c762d201b341fe2c7a071,-77.042647840000001,38.904618569999997,,,,,,Farragut Square / 19th Street,Farragut Square / 19th Street,38.902900000000002,-77.041799999999995,0.268500000000000,33429,124508.526199999992969
3012,1,12650405,Osmose,6/22/2007 0:00:00,8,N/A,Regular Alley,Active,2,N/A,,HOPKINS ALY,24468,,Cobrahead Cutoff,,1420,,Not Metered,NO,,,,7/7/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,,Steel,28 ft,5A,Underground,Rear,NW,Not Controlled,Local,None,24468,HOPKINS ST,11397,None,NO,2,100,N/A,N/A,N/A,67992ce7337f2323f1307cd1f97f3bd5,-77.046167179999998,38.909265550000001,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
3013,1,12650406,Osmose,6/27/2007 0:00:00,6,N/A,Regular Alley,Active,2,N/A,,CONNECTICUT AVE,24564,,Cobrahead Semi Cutoff,,2023,,Not Metered,NO,,,,7/7/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,,Steel,28 ft,5A,Underground,Rear,NW,Not Controlled,Local,None,24564,HILLYER PL,45,None,NO,2,100,N/A,N/A,N/A,117e53d06b7c92a723ecc3ab42c312e3,-77.046019180000002,38.912193320000000,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
3060,1,12650453,Osmose,6/21/2007 0:00:00,3,N/A,Regular Alley,Active,2,N/A,,N ST,24377,,Cobrahead Cutoff,,1311,,Not Metered,NO,,,,7/5/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,,Steel,28 ft,5A,Underground,Rear,NW,Not Controlled,Local,None,24377,21ST ST,6128,None,NO,2,100,N/A,N/A,N/A,c7be661a52ce3c793284c94a513ae4ae,-77.046108469999993,38.907635059999997,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
3151,1,12650544,Osmose,6/25/2007 0:00:00,3,N/A,Regular Alley,Active,2,N/A,,21ST ST,24509,,Cobrahead Cutoff,,2115,,Not Metered,NO,,,,7/5/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,,Steel,28 ft,5A,Underground,Side,NW,Not Controlled,Local,None,24509,NEWPORT PL,10227,None,NO,2,70,N/A,N/A,N/A,08cdde5d81bc772c4a5466d250b16fa3,-77.047250140000003,38.908012950000000,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
3273,1,12650666,Osmose,4/22/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,NEW JERSEY AVE,60208,,Posttop,,0,,Not Metered,NO,,,,7/27/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,SE Corner,NW,Not Controlled,Minor Arterial,None,60208,E ST,132,N/A,YES,6,400,N/A,N/A,N/A,a82e03a223fff02d6fe6f8361a4e6ee9,-77.011241650000002,38.896040849999999,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3274,1,12650667,Osmose,4/26/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,5TH ST,60636,,Posttop,,401,,Not Metered,NO,,,,7/22/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Opposite,NW,Not Controlled,Collector,None,60636,F ST,3961,N/A,NO,6,250,N/A,N/A,N/A,e42e4454f674aabac68ecc943ea8c2a4,-77.018481269999995,38.897274080000003,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3275,1,12650668,Osmose,4/25/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,5TH ST,60616,,Posttop,,441,,Not Metered,NO,,,,7/22/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,YES,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Collector,None,60616,G ST,11475,N/A,NO,6,400,400,N/A,N/A,9f15d1699ba643cb1b7025139bc7abe3,-77.017282670000000,38.898436340000003,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3283,1,12650677,Osmose,7/5/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,4TH ST,60485,,Posttop,,400,,Not Metered,NO,,,,7/22/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Principal Arterial,Internal 180 with hat,60485,MASSACHUSETTS AVE,5275,N/A,NO,6,250,250,N/A,N/A,bfd49affaf85f1424f7fecbba5921a56,-77.016983400000001,38.900373180000003,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3284,1,12650678,Osmose,7/6/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,D ST,60252,,Posttop,,300,,Not Metered,NO,,,,7/21/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Block,NW,Not Controlled,Minor Arterial,None,60252,9TH ST,6014,N/A,NO,2,400,N/A,N/A,N/A,4dbe4f7170bd8897e80c0bab6f4e5a2d,-77.023875340000004,38.894525549999997,,,,,,Gallery Place / Chinatown,Gallery Place / Chinatown,38.899200000000000,-77.021799999999999,0.205600000000000,40394,196512.243900000001304
3285,1,12650679,Osmose,7/6/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,E ST,60551,,Posttop,,500,,Not Metered,NO,,,,7/22/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Block,NW,Not Controlled,Minor Arterial,None,60551,6TH ST,1178,N/A,NO,2,400,N/A,N/A,N/A,64f84ca0bc225028803154df204d674c,-77.019795270000003,38.896670299999997,,,,,,Gallery Place / Chinatown,Gallery Place / Chinatown,38.899200000000000,-77.021799999999999,0.205600000000000,40394,196512.243900000001304
3316,1,12650710,Osmose,7/10/2007 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,Need Inspection in 2 years,G ST,60701,,Cobrahead Semi Cutoff,,704,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Gray,Steel,30 ft,PP,Underground,Front,NW,Not Controlled,Collector,None,60701,3RD ST,6778,Non-Breakaway,NO,6,400,N/A,N/A,N/A,103f77051d01f9c22747dfdd89ab161a,-77.015288420000005,38.898832980000002,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3331,1,12650726,Osmose,4/24/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,D ST,60441,,Posttop,,441,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Collector,None,60441,4TH ST,5688,N/A,NO,6,400,400,N/A,N/A,3bd0945ea670b5b0ef1814efb850f0ff,-77.016117760000000,38.895860110000001,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3332,1,12650727,Osmose,4/21/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,4TH ST,60147,,Posttop,,0,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,SE Corner,NW,Not Controlled,Collector,None,60147,D ST,93,N/A,NO,6,400,400,N/A,N/A,8279bbff9c7b232741d0c00e31c85b16,-77.016140539999995,38.894643979999998,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3351,1,12650746,Osmose,7/10/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,NORTH CAPITOL ST,60360,,Posttop,,50,,Not Metered,NO,,,,7/27/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Opposite,NW,Not Controlled,Collector,None,60360,F ST,7715,N/A,NO,6,400,400,N/A,N/A,4c54487430030860f9e10d66dd596c05,-77.010296589999996,38.897401199999997,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3352,1,12650747,Osmose,7/10/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,Good Condition,MASSACHUSETTS AVE,60703,,Posttop,,750,,Not Metered,NO,,,,9/8/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,Black,Cast Iron,16 ft,Upright,Underground,North Side,NW,Not Controlled,Collector,None,60703,3RD ST,6778,N/A,NO,6,250,N/A,N/A,N/A,ddd94afd8a3e8c844ade72a31e7a9539,-77.015288569999996,38.899553650000001,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3354,1,12650749,Osmose,7/10/2007 0:00:00,8,N/A,Decorated Wrap,Active,1,3000,Good Condition,3RD ST,2U058,DDOT,Teardrop,,0,,Not Metered,YES,10/31/2019 0:00:00,10/31/2019 0:00:00,10/31/2019 0:00:00,<Null>,King Luminaire,LED-Light Emitting Diode,1,1,YES,DDOT,N/A,Black,Steel,28 ft,PP,Underground,SE Corner,NW,Not Controlled,Principal Arterial,None,2U058,MASSACHUSETTS AVE,12918,Non-Breakaway,YES,6,200,N/A,"400H to 200L. PP 60903 replaced with arm, relocate",N/A,0d4ff2e3d29816e7051248bb2ac1a147,-77.015034979999996,38.899643769999997,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3356,1,12650751,Osmose,7/6/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,5TH ST,60411,,Posttop,,461,,Not Metered,NO,,,,7/22/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Opposite,NW,Not Controlled,Minor Arterial,None,60411,H ST,2303,N/A,NO,6,400,N/A,N/A,N/A,b6cee715b21cf1e7638bc0199cdc1e9f,-77.017686459999993,38.899706459999997,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3365,1,12650760,Osmose,4/24/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,F ST,60435,,Posttop,,555,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Opposite,NW,Not Controlled,Collector,None,60435,4TH ST,92,N/A,NO,6,400,N/A,N/A,N/A,937c000cef65faf4526fad7ee64b19ee,-77.016244720000003,38.896544730000002,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3367,1,12650762,Osmose,4/26/2007 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,,INDIANA AVE,60644,,Cobrahead Cutoff,,200,,Not Metered,NO,,,,7/21/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,YES,DDOT,N/A,Gray,Steel,40 ft,PP,Underground,Block,NW,Not Controlled,Principal Arterial,None,60644,7TH ST,1754,Non-Breakaway,NO,2,400,N/A,N/A,N/A,a4da5e911c5251b23c5aa97403b7dc13,-77.021811690000007,38.893652140000000,,,,,,Gallery Place / Chinatown,Gallery Place / Chinatown,38.899200000000000,-77.021799999999999,0.205600000000000,40394,196512.243900000001304
3524,1,12650921,Osmose,7/10/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,NORTH CAPITOL ST,60885,,Posttop,,25,,Not Metered,NO,,,,7/27/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Principal Arterial,None,60885,MASSACHUSETTS AVE,261,N/A,NO,6,400,400,N/A,N/A,705f0a64a0712f4ea0f00b8b47038aae,-77.010365859999993,38.898112859999998,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3525,1,12650922,Osmose,7/10/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,G ST,60446,,Posttop,,700,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Block,NW,Not Controlled,Collector,None,60446,4TH ST,9664,N/A,NO,6,400,N/A,N/A,N/A,6bb50ac79bedba7bccd6cb03d83e0f09,-77.016106980000004,38.899139159999997,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3526,1,12650923,Osmose,7/5/2007 0:00:00,N/A,N/A,N/A,Active,1,3000,Good Condition,4TH ST,2U049,DDOT,Posttop,,400,,Not Metered,YES,10/31/2019 0:00:00,10/31/2019 0:00:00,10/31/2019 0:00:00,<Null>,King Luminaire,LED-Light Emitting Diode,2,N/A,NO,DDOT,N/A,Black,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Principal Arterial,None,2U049,MASSACHUSETTS AVE,5275,N/A,NO,6,100,100,400H to 100L. ID 60484 replaced.,N/A,bfd49affaf85f1424f7fecbba5921a56,-77.016741289999999,38.900283129999998,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3527,1,12650924,Osmose,7/10/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,3RD ST,60283,,Posttop,,300,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,MV-Mercury Vapor,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Block,NW,Not Controlled,Principal Arterial,None,60283,CONSTITUTION AVE,10207,N/A,NO,6,400,400,N/A,N/A,3c390e8dd00a8b2596af045d85a95a68,-77.015805709999995,38.892211770000003,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3614,1,12651014,Osmose,6/29/2007 0:00:00,3,N/A,Regular Alley,Active,2,N/A,,R ST,24865,,Cobrahead Semi Cutoff,,1707,,Not Metered,NO,,,,7/7/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,,Steel,28 ft,5A,Underground,Rear,NW,Not Controlled,Local,None,24865,21ST ST,10353,None,NO,2,70,N/A,N/A,N/A,aeb94009a9f3323fccf60668ba0a8eca,-77.046008209999997,38.913058120000002,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
3631,1,12651032,Osmose,7/6/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,4TH ST,60404,,Posttop,,461,,Not Metered,NO,,,,7/22/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,East Side,NW,Not Controlled,Minor Arterial,None,60404,H ST,2303,N/A,NO,6,400,N/A,N/A,N/A,b6cee715b21cf1e7638bc0199cdc1e9f,-77.017467479999993,38.899904669999998,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3632,1,12651033,Osmose,7/10/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,NEW JERSEY AVE,60366,,Posttop,,80,,Not Metered,NO,,,,7/27/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Opposite,NW,Not Controlled,Collector,None,60366,F ST,7715,N/A,NO,6,400,400,N/A,N/A,4c54487430030860f9e10d66dd596c05,-77.011207279999994,38.897401119999998,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3633,1,12651034,Osmose,7/10/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,NEW JERSEY AVE,60364,,Posttop,,80,,Not Metered,NO,,,,7/27/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Opposite,NW,Not Controlled,Collector,None,60364,F ST,7715,N/A,NO,6,400,400,N/A,N/A,4c54487430030860f9e10d66dd596c05,-77.010953670000006,38.897401139999999,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3727,1,12651131,Osmose,7/6/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,4TH ST,60413,,Posttop,,461,,Not Metered,NO,,,,7/22/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,East Bound,NW,Not Controlled,Minor Arterial,None,60413,H ST,2303,N/A,NO,6,400,N/A,N/A,N/A,b6cee715b21cf1e7638bc0199cdc1e9f,-77.017040890000004,38.899706549999998,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
3785,1,12651189,Osmose,7/21/2007 0:00:00,3,N/A,Regular Alley,Active,2,N/A,,N ST,24732,,Cobrahead Cutoff,,1220,,Not Metered,NO,,,,7/8/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,,Steel,28 ft,5A,Underground,Side,NW,Not Controlled,Local,None,24732,19TH ST,631,None,NO,2,100,N/A,N/A,N/A,74ea99dc650267d791794c6882c415dc,-77.043824939999993,38.906482869999998,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
3875,1,12651279,Osmose,7/21/2007 0:00:00,3,N/A,Regular Alley,Active,2,N/A,,18TH ST,24748,,Cobrahead Cutoff,,1820,,Not Metered,NO,,,,7/8/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,,Steel,28 ft,5A,Underground,Rear,NW,Not Controlled,Local,None,24748,JEFFERSON PL,528,None,NO,2,100,N/A,N/A,N/A,1b6c2c4bd7860aa2bcd94a46120f321b,-77.042568009999997,38.906077959999998,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
4107,1,12651512,Osmose,7/21/2007 0:00:00,3,N/A,Regular Alley,Active,2,N/A,,N ST,24516,,Cobrahead Semi Cutoff,,1308,,Not Metered,NO,,,,7/8/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,,Steel,28 ft,5A,Underground,Rear,NW,Not Controlled,Local,None,24516,19TH ST,4276,None,NO,2,70,N/A,N/A,N/A,8051ea70e99c3601ae0b0b6b4c114b65,-77.043894809999998,38.907617889999997,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
