lot_id,lot_polygon,lot_geometry,lot_centroid,lot_sqft,BLOCKID10,num_spaces,num_handicap_spaces,has_ev_charging,format,type,category,rate_card,open_hours,operator,weekday_averages,weekend_averages
53902,g}llFntfuM_@@c@m@?g@r@?NR?~@,"POLYGON((-77.04376 38.90148, -77.04366 38.90156, -77.04366 38.90182, -77.04386 38.90182, -77.04409 38.90164, -77.04408 38.90148, -77.04376 38.90148))",POINT(-77.0438436 38.9016123),12501,110010107001016,100,3,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $20, Early Bird (In By 9am / Out By 7pm): $15, Evening (In After 4pm): $10, Monthly: $300-$600, Tax Included",Mon-Fri: 6am-9pm,One Parking,"58,59,60,61,61,61,61,61,59,59,57,55,53,53,53,52,52,55,57,57,58,59,59,60","61,63,63,62,62,62,62,62,59,57,55,52,50,50,50,50,51,55,56,56,58,58,59,59"
26115,}aolFn~fuM@_Ah@]Tv@QJAZm@A,"POLYGON((-77.04569 38.91224, -77.04555 38.91223, -77.04549 38.91214, -77.04521 38.91225, -77.04536 38.91246, -77.04568 38.91247, -77.04569 38.91224))",POINT(-77.0454744775257 38.9123252039195),11081,110010055001004,60,0,false,Subterranean,Valet Only,Public Parking,"Daily Max: $15, With Validation: Free","Mon-Fri: 7am-6:55pm, No Overnight Parking",One Parking,"37,37,38,38,38,39,39,39,39,38,38,36,34,34,34,32,33,33,35,35,37,38,37,38","38,38,38,38,38,39,39,39,38,37,36,33,31,31,31,31,32,33,35,34,36,37,37,37"
117033,gkklFdt`uM?mBp@??lBq@???,"POLYGON((-77.01331 38.89323, -77.01276 38.89323, -77.01276 38.89348, -77.01331 38.89348, -77.01331 38.89323))",POINT(-77.0130358 38.8933515),14243,110010059001039,57,0,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, Daily Max: $19, Monthly: $243.32",Mon-Fri: 7am-7pm,Park America,"40,38,38,39,39,39,39,39,39,39,39,38,37,37,37,36,36,37,38,38,40,41,41,41","41,39,39,39,40,39,39,39,39,38,37,35,34,34,34,34,35,37,37,37,38,40,40,40"
204642,klllFj{_uM~@??p@Sn@k@??aB,"POLYGON((-77.00983 38.89878, -77.00983 38.89856, -77.00959 38.89846, -77.00934 38.89846, -77.00934 38.89878, -77.00983 38.89878))",POINT(-77.0095812 38.8986341),14998,110010047021023,60,1,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $13, Daily Max: $22, Early Bird (In By 9am): $14.95, Monthly: $73.75-$590",Mon-Fri: 6am-9pm,Colonial Parking,"40,38,38,39,39,39,39,39,39,38,38,36,36,36,36,34,35,36,38,37,39,39,40,40","39,38,38,38,39,39,39,38,38,37,36,34,33,33,33,33,33,36,36,36,37,38,38,38"
115148,owllFlcguM?uGbA?AvBH?@~CmAA,"POLYGON((-77.04648 38.90017, -77.04568 38.90018, -77.04568 38.90023, -77.04508 38.90022, -77.04508 38.90056, -77.04647 38.90056, -77.04648 38.90017))",POINT(-77.0457881 38.9003847),52518,110010108001001,211,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $11, Daily Max: $21, Early Bird (In By 8am): 15.95, Sat-Sun: $12, Monthly: $291-$582","Mon-Fri: 5am-9pm, Sat-Sun: 9am-9pm",Colonial Parking,"121,130,132,132,134,135,135,134,135,131,125,122,116,116,116,109,110,116,121,117,119,120,122,122","119,134,134,132,132,134,135,133,131,123,117,109,103,103,103,99,102,108,114,110,112,113,115,115"
80227,qxklFte`uMGg@zAa@G_@`@M`@??bAoCr@,"POLYGON((-77.01073 38.89489, -77.01039 38.89489, -77.01039 38.89506, -77.01046 38.89523, -77.01062 38.89519, -77.01079 38.89565, -77.01099 38.89561, -77.01073 38.89489))",POINT(-77.0107387 38.895209),22120,110010059001022,88,0,true,Subterranean,Non-restricted,Hotel,"1 Hour: $14, 10 Hours: $23, 12 Hours: $28, 24 Hours: $50, Oversize: $65, Valet (1 Hour): $24, Valet (2 Hours): $29, Valet (10 Hours): $39, Valet (24 Hours): $59, Early Bird (In Between 5am-9am / Out By 6pm): $15, Monthly: $286, Tax Included",Mon-Sun: 24 Hours,SP Plus,"54,53,53,53,54,54,54,53,53,54,52,50,48,48,48,47,48,50,51,50,53,54,55,55","55,54,54,54,54,54,54,54,53,52,50,46,44,44,44,44,46,48,50,50,51,53,54,54"
80129,cemlFducuM@nBaA@?oB~@A,"POLYGON((-77.02884 38.90306, -77.0294 38.90306, -77.02939 38.90273, -77.02883 38.90274, -77.02884 38.90306))",POINT(-77.0291164350453 38.9028974723062),18855,110010101001010,76,0,false,Subterranean,Non-restricted,Public Parking,Early Bird (In By 9:30am): $12,Mon-Sun: 24 Hours,SP Plus,"55,54,54,54,55,55,55,55,54,56,54,53,53,52,52,52,51,53,55,54,54,55,56,56","57,56,56,55,55,55,55,55,54,54,53,50,49,49,49,49,49,52,53,53,53,54,54,55"
166333,{`mlFddeuMK??MJ??L,"POLYGON((-77.03628 38.90206, -77.03628 38.90212, -77.03635 38.90212, -77.03635 38.90206, -77.03628 38.90206))",POINT(-77.0363186 38.9020911),435,110010101002006,11,0,true,Subterranean,Valet Only,Hotel,Daily Max: $64,Mon-Sun: 7am-11pm,Marriott,"7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,7,7,7,7,7,7","7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,7,7,7,7"
53876,qpllFh_fuMm@[^}Al@\_@zA,"POLYGON((-77.04023 38.89929, -77.04008 38.89952, -77.04055 38.89968, -77.04069 38.89945, -77.04023 38.89929))",POINT(-77.0403868100909 38.8994851747983),13480,110010107001031,132,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $15, Daily Max: $21, 24 Hours: $36, Monthly: $310-$620, Tax Included",Mon-Fri: 6:30am-9pm,One Parking,"86,88,88,88,89,90,90,90,88,87,85,83,82,82,82,78,79,83,85,84,85,85,87,87","86,90,90,89,90,91,91,90,87,84,83,79,76,76,76,75,76,81,83,83,83,83,85,84"
357035,g_llFnbcuM?mBnAA?lBoA@??,"POLYGON((-77.02583 38.89628, -77.02528 38.89628, -77.02529 38.89668, -77.02584 38.89668, -77.02583 38.89628))",POINT(-77.0255588684329 38.8964775048645),22788,110010058001023,50,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, 2 Hours: $15, Daily Max: $18, Sat-Sun: $12, Monthly: $305","Mon-Wed: 7am-8pm, Thu-Fri: 7am-10pm, Sat: 10am-10pm, Sun: 10am-6pm",One Parking,"33,33,33,34,34,34,34,33,33,33,33,32,31,31,31,30,30,31,31,31,32,32,33,34","33,33,33,33,33,33,33,33,32,32,31,30,28,28,28,28,28,30,30,29,30,31,31,32"
80245,uhllFhucuMhC@?pBgCAAqB,"POLYGON((-77.02942 38.89818, -77.02943 38.8975, -77.02886 38.8975, -77.02885 38.89819, -77.02942 38.89818))",POINT(-77.029129 38.8978314),40437,110010058001019,163,0,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, Daily Max: $19, Early Bird (In By 9am): $15, Evening (In After 5pm): $11, Monthly: $320",Mon-Fri: 6am-6pm,Atlantic Parking,"101,100,99,100,101,101,101,100,99,100,99,97,97,97,97,94,94,99,99,99,100,100,100,103","102,102,101,100,100,100,100,98,96,96,93,90,90,89,89,89,90,96,95,95,98,96,95,99"
219180,{zmlFjchuM?zBoB??{BnB?,"POLYGON((-77.05158 38.90678, -77.0522 38.90678, -77.0522 38.90622, -77.05158 38.90622, -77.05158 38.90678))",POINT(-77.05189 38.9065),35958,110010055002002,145,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, Monthly: $225, Tax Not Included: 18.0%",Temporarily Closed,SP Plus,"88,87,88,86,87,87,87,87,88,86,82,80,77,77,77,72,72,77,81,81,83,85,87,89","87,87,87,84,84,84,84,84,84,79,74,70,67,67,67,64,65,71,76,76,79,81,82,85"
166441,{allFxmbuMI??MH??L,"POLYGON((-77.02246 38.8971, -77.02246 38.89715, -77.02253 38.89715, -77.02253 38.8971, -77.02246 38.8971))",POINT(-77.0224932 38.8971246),363,110010058001025,11,0,false,Surface,Valet Only,Hotel,"24 Hours: $55, Tax Not Included: 18.0%",Mon-Sun: 24 Hours,ACE Parking,"6,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6","6,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6"
112967,e}llFv|fuMcA??eAbAA?fA,"POLYGON((-77.04504 38.90147, -77.04505 38.90181, -77.0454 38.90181, -77.0454 38.90147, -77.04504 38.90147))",POINT(-77.0452224882629 38.9016392018779),12501,110010107001011,50,1,false,Subterranean,Valet Only,Public Parking,"1 Hour: $12, Daily Max: $20, Early Bird (In By 9am / Out By 8pm): $13, Monthly: $289.74, Tax Included",Mon-Fri: 7am-8pm,LAZ Parking,"31,31,31,32,32,32,32,32,31,30,28,28,27,27,27,25,26,27,29,29,29,30,30,31","31,33,32,32,32,32,32,32,30,28,26,25,24,24,24,23,25,26,28,28,28,29,29,30"
190701,mjmlFp`duM?aA`A??`AaA???,"POLYGON((-77.03065 38.90326, -77.03032 38.90326, -77.03032 38.90359, -77.03065 38.90359, -77.03065 38.90326))",POINT(-77.030485 38.903425),11279,110010101001009,45,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $9, Daily Max: $16, Early Bird (In By 9am): $13, Monthly: $245-$490",Mon-Fri: 7am-7pm,C and C Parking,"30,28,28,28,29,29,29,28,28,29,28,27,26,26,26,25,26,27,28,28,29,30,31,31","31,29,29,29,29,29,29,28,28,27,27,25,24,24,24,23,24,26,27,27,28,29,29,30"
112981,qqmlFljduM@OlBA?ZOl@_Bw@??,"POLYGON((-77.03251 38.90425, -77.03228 38.90417, -77.03214 38.90417, -77.03215 38.90472, -77.03223 38.90473, -77.03251 38.90425))",POINT(-77.0322808 38.9044244),13210,110010101001007,329,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $8, Daily Max: $18, Early Bird (In By 10am): $10.95, Monthly: $241.79-$483.58, Tax Included",Mon-Fri: 6am-7pm,Colonial Parking,"233,227,228,228,230,230,229,229,232,232,224,215,208,208,209,202,201,208,218,215,218,225,230,237","235,233,230,226,226,226,226,227,227,224,211,198,188,187,187,187,189,199,205,204,207,216,219,227"
52547,u_llFjl`uM?M~Ae@?p@_B@??,"POLYGON((-77.01205 38.89627, -77.0118 38.89627, -77.01199 38.89675, -77.01206 38.89675, -77.01205 38.89627))",POINT(-77.0119715653251 38.8964767014969),7955,110010059001019,78,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $11, Daily Max: $20, Early Bird (In By 10am): $14, Monthly: $292.18-$573, Tax Included",Mon-Fri: 7am-5:30pm,Colonial Parking,"45,43,44,44,45,45,45,44,44,44,42,41,40,40,40,38,39,40,43,43,43,45,46,45","46,45,45,45,45,45,45,45,44,42,40,37,36,36,36,35,37,40,42,42,43,44,45,45"
112982,ymmlFfrduMe@UK^m@[^}ArAr@Sz@,"POLYGON((-77.03318 38.90403, -77.03292 38.90445, -77.03339 38.90461, -77.03353 38.90438, -77.03337 38.90432, -77.03348 38.90413, -77.03318 38.90403))",POINT(-77.0332133 38.9043383),20791,110010101002003,84,1,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $20, Evening (In After 5pm): $12, Sat-Sun: $12, Monthly: $265-$530",Mon-Fri: 7am-7pm,Colonial Parking,"55,52,53,52,52,53,53,53,53,52,51,49,47,47,47,46,45,47,49,49,51,52,53,56","56,53,53,52,52,52,52,52,53,51,48,44,42,42,42,42,42,45,47,47,48,50,51,54"
115127,iimlFn{guM\?FD\~@a@`@OGIKG_@?s@??,"POLYGON((-77.05058 38.90341, -77.05074 38.90337, -77.0508 38.90332, -77.05084 38.90324, -77.05067 38.90307, -77.05035 38.90322, -77.05032 38.90326, -77.05032 38.90341, -77.05058 38.90341))",POINT(-77.0505617 38.9032659),12527,110010055003009,50,0,false,Subterranean,Non-restricted,Hospital,"1 Hour: $18, Daily Max: $22, Monthly: $295",Mon-Fri: 8am-4pm,Colonial Parking,"31,30,30,30,31,31,31,31,30,30,28,28,26,26,26,25,25,27,29,28,29,30,31,32","31,31,31,30,30,31,30,30,29,28,26,24,22,22,22,22,23,25,27,26,27,28,29,30"
112972,y~mlFvnguMJ??]t@A?bAI@ML?Ni@??cA??,"POLYGON((-77.04862 38.90685, -77.04862 38.90664, -77.04854 38.90664, -77.04847 38.90657, -77.04846 38.90652, -77.04812 38.90652, -77.04813 38.90679, -77.04828 38.90679, -77.04828 38.90685, -77.04862 38.90685))",POINT(-77.0483673530459 38.9066890571191),14318,110010055003001,58,0,false,Subterranean,Non-restricted,Public Parking,Daily Max: $15,Mon-Sun: 7am-7pm,Palm Facility Services,"35,34,34,34,34,35,35,34,35,33,33,32,32,32,32,31,31,32,34,34,34,35,35,35","35,34,34,33,34,34,34,34,34,31,31,30,29,29,29,28,29,31,32,32,33,33,34,34"
114896,mhmlFdzfuMB~DU?@bBw@??aHfAA,"POLYGON((-77.045 38.90363, -77.04645 38.90363, -77.04645 38.90335, -77.04595 38.90336, -77.04595 38.90325, -77.04499 38.90327, -77.045 38.90363))",POINT(-77.0456797725267 38.9034580294697),50843,110010107001012,205,0,false,Subterranean,Non-restricted,Public Parking,"20 Min: $0.25, 5 Hours: $5.50, 6 Hours: $10.50, Daily Max: $14, Monthly: $140-$280",Mon-Fri: 6am-7pm,PMI,"131,124,125,127,128,129,128,128,127,129,127,124,123,123,124,118,119,124,131,126,129,131,133,134","132,129,128,129,129,129,129,127,125,124,119,114,112,112,112,110,112,118,125,121,124,125,128,130"
80127,m_mlFlucuMjAA?jBkA@?kB??,"POLYGON((-77.02941 38.90183, -77.0294 38.90145, -77.02886 38.90145, -77.02887 38.90183, -77.02941 38.90183))",POINT(-77.0291386609483 38.9016368930188),21253,110010101001013,85,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, Daily Max: $20, Early Bird (In By 9am): $14, Monthly: $285, Tax Included",Mon-Fri: 7am-7pm,SP Plus,"57,57,57,57,57,57,57,57,57,57,54,53,51,51,51,49,49,51,53,53,54,56,56,58","58,57,57,56,56,56,56,56,56,55,51,49,47,47,47,47,47,49,51,51,52,53,54,56"
187646,srmlFfofuM?yBl@??xBm@???,"POLYGON((-77.04324 38.90467, -77.04263 38.90467, -77.04263 38.9049, -77.04324 38.9049, -77.04324 38.90467))",POINT(-77.0429355 38.9047896),14531,110010107001015,58,0,false,Subterranean,Non-restricted,Public Parking,"3 Hours: $9.99, Daily Max: $12, Monthly: $242.32, Tax Included","Mon-Fri: 7am-8pm, No Overnight Parking",SP Plus,"31,34,34,34,34,35,35,34,34,33,32,31,29,29,29,28,28,30,30,30,30,31,32,32","32,35,35,35,35,35,35,35,34,33,31,29,26,26,26,26,26,28,29,29,29,31,31,31"
80169,cmllFzafuMq@[^sAn@^X@?K\A?x@w@?]`@,"POLYGON((-77.04093 38.89875, -77.04093 38.89847, -77.04064 38.89847, -77.04065 38.89862, -77.04071 38.89862, -77.0407 38.89875, -77.04054 38.89899, -77.04096 38.89915, -77.0411 38.8989, -77.04093 38.89875))",POINT(-77.0408162 38.8987463),22057,110010108002000,89,0,false,Subterranean,Valet Only,Public Parking,"1 Hour: $12, Daily Max: $20, Oversize: $25, Monthly: $295, Tax Included","Mon-Fri: 5am-8pm, Sat-Sun: 7am-5pm",LAZ Parking,"59,58,58,58,59,59,59,58,57,57,56,54,53,53,53,51,51,54,56,55,56,58,60,60","60,60,59,59,59,59,59,59,57,56,53,51,49,49,49,48,49,52,54,54,55,57,58,58"
23568,qfmlFdjeuM?Yc@??e@pA@?|@m@???,"POLYGON((-77.03731 38.90274, -77.037 38.90274, -77.03699 38.90315, -77.03718 38.90315, -77.03718 38.90297, -77.03731 38.90297, -77.03731 38.90274))",POINT(-77.0371320157604 38.9029208778566),10953,110010107001022,44,1,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, Early Bird (In By 9am): $14, Daily Max: $18, 24 Hours: $25, Evening (In After 5pm; 1 Hour): $8, Max (In After 5pm): $13, Tax Included",Mon-Fri: 7am-8pm,Nation Parking,"28,27,27,27,28,28,28,28,27,27,25,24,23,23,23,22,22,24,25,25,26,27,27,28","27,28,28,27,27,28,28,27,26,25,23,21,20,20,20,19,21,22,23,23,24,25,26,26"
112969,k`mlFrafuMf@??zAi@?@{A,"POLYGON((-77.04152 38.90199, -77.04152 38.90178, -77.04106 38.90178, -77.04106 38.90198, -77.04152 38.90199))",POINT(-77.0412918699187 38.9018825203252),9767,110010107001018,89,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, 12 Hours: $20, 24 Hours: $40, Early Bird (In By 9:30am / Out By 7pm): $14, Monthly: $285-$570",Mon-Fri: 6:30am-7pm,PMI,"56,59,59,60,61,61,61,61,60,59,56,55,53,53,53,52,52,55,56,55,56,56,57,57","56,62,61,61,61,62,62,61,59,57,55,52,50,50,50,49,50,54,55,55,55,56,56,55"
87337,mhmlFfpeuM?u@dB@?r@eB???,"POLYGON((-77.03828 38.90276, -77.03802 38.90276, -77.03801 38.90327, -77.03828 38.90327, -77.03828 38.90276))",POINT(-77.038139 38.9029965),13998,110010107001022,56,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, 2 Hours: $20, Early Bird (In By 9am): $13, Early Bird (In By 10am): $14, Oversize Add'l: $5, Tax Included",Temporarily Closed,SP Plus,"36,37,37,38,38,38,38,38,38,38,35,34,33,33,33,32,32,34,35,35,35,36,36,37","37,39,38,38,38,38,38,38,37,36,34,31,30,30,30,29,30,33,34,33,34,34,35,36"
80186,obmlFvufuMh@@A^`C@@v@kD??{A,"POLYGON((-77.04474 38.90232, -77.04474 38.90146, -77.04446 38.90147, -77.04445 38.90212, -77.04429 38.90211, -77.04428 38.90232, -77.04474 38.90232))",POINT(-77.0445891 38.9018998),28845,110010107001016,155,0,true,Subterranean,Non-restricted,Public Parking,"5 Min: Free, 1 Hour: $9, Each Add'l 20 Min: $3, Evening (In After 5pm): $5, Daily Max: $18, Monthly: $290, Tax Included",Mon-Fri: 6am-6pm,Atlantic Parking,"88,93,93,95,96,96,96,96,95,93,89,88,86,86,86,83,83,86,88,86,86,87,88,89","89,97,97,97,97,97,97,97,94,90,85,81,79,79,79,78,79,83,86,84,84,84,85,87"
87147,qhllFttcuMAeBz@A?h@O??|@i@?,"POLYGON((-77.02875 38.89796, -77.02844 38.89796, -77.02844 38.89788, -77.02823 38.89788, -77.02824 38.89818, -77.02875 38.89817, -77.02875 38.89796))",POINT(-77.0284707432167 38.8980479237121),13170,110010058001019,53,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, Daily Max: $18, Early Bird (In By 8:30am): $12, Monthly: $280",Mon-Fri: 6:30am-6:30pm,Landow & Company,"32,33,33,33,33,33,33,33,32,32,31,30,30,30,30,29,29,30,30,30,31,32,31,32","32,34,33,33,33,33,33,33,32,31,30,28,28,28,28,28,28,30,29,30,30,31,31,31"
80180,_gmlFtufuM?w@VC?iA^?BR?|Bc@??IWA??,"POLYGON((-77.04428 38.90292, -77.04433 38.90292, -77.04433 38.90274, -77.0437 38.90274, -77.0436 38.90276, -77.0436 38.90292, -77.04397 38.90292, -77.04399 38.90304, -77.04427 38.90304, -77.04428 38.90292))",POINT(-77.0440017 38.9028414),17172,110010107001013,69,0,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $11, Daily Max: $17, Early Bird (In By 9am): $12, Monthly: $285-$570",Mon-Fri: 6am-8pm,Monument Parking,"41,42,41,42,42,42,42,42,42,42,40,39,39,39,39,37,38,40,41,40,40,41,41,41","41,43,42,42,42,42,42,42,41,40,38,36,36,36,36,35,36,38,40,39,40,40,40,40"
209068,msmlF`mguMK??MJ??L,"POLYGON((-77.04794 38.90503, -77.04794 38.90509, -77.04801 38.90509, -77.04801 38.90503, -77.04794 38.90503))",POINT(-77.0479751 38.9050524),435,110010055003006,11,0,false,Surface,Valet Only,Public Parking,"Daily Max: $20, Max (With Validation): $10","Mon-Thu: 5:30pm-9:30pm, Fri-Sat: 5:30pm-9:45pm, Sun: 5:30pm-9pm",U-Street Parking,"7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,6,6,6,6,6,6,7","7,7,7,7,7,7,7,7,6,6,6,5,5,5,5,5,5,6,6,6,6,6,6,7"
209070,otklFpkcuMI??MH??L????,"POLYGON((-77.02722 38.89496, -77.02722 38.89501, -77.02729 38.89501, -77.02729 38.89496, -77.02722 38.89496))",POINT(-77.0272581 38.8949819),363,110010058001044,11,0,false,Surface,Valet Only,Public Parking,Daily Max: $10,"Mon-Fri: 4:30pm-10pm, Sat: 11am-10:30pm, Sun: 11am-9pm",U-Street Parking,"6,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6","6,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6"
80113,unmlFfkfuM?bAH??v@mA?@yB`AA,"POLYGON((-77.04261 38.9046, -77.04322 38.90461, -77.04322 38.90422, -77.04294 38.90422, -77.04294 38.90427, -77.0426 38.90427, -77.04261 38.9046))",POINT(-77.0429251810927 38.9044269137508),22785,110010107001015,92,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, 2 Hours: $14, 24 Hours: $17, Early Bird (In By 9am): $13, Evening (In After 5pm): $8, Monthly: $278.25-$556.50","Mon-Tue: 6am-10pm, Wed-Fri: 6am-12am, Sat: 7am-6pm",PMI,"54,56,56,56,58,58,58,58,57,56,54,52,50,50,50,47,48,50,51,50,52,54,55,55","54,59,58,58,58,58,58,59,58,56,53,50,47,47,47,45,46,48,50,49,51,52,53,52"
87346,ugmlFhmfuMlA??z@mA??{@,"POLYGON((-77.04323 38.90315, -77.04323 38.90276, -77.04293 38.90276, -77.04293 38.90315, -77.04323 38.90315))",POINT(-77.0430789 38.9029495),12118,110010107001014,106,0,true,Structure,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $20, 24 Hours: $32, Monthly: $265-$500, Tax Included",Mon-Fri: 7am-7pm,One Parking,"61,65,65,66,67,67,67,66,66,65,63,62,60,60,60,58,58,60,61,60,61,62,62,63","63,68,67,67,67,67,67,67,66,64,62,59,57,57,57,56,57,60,60,59,60,61,61,61"
87342,i~mlFfofuM?gAn@??fAo@?,"POLYGON((-77.04324 38.90653, -77.04288 38.90653, -77.04288 38.90677, -77.04324 38.90677, -77.04324 38.90653))",POINT(-77.0430547 38.9066403),8948,110010107002010,78,0,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $11, Daily Max: $19, Evening (In After 4pm): $10, Monthly: $258-$516, Tax Included",Mon-Fri: 8am-6pm,Atlantic Parking,"52,52,52,52,52,52,52,53,52,51,49,47,45,45,45,43,43,44,47,46,48,50,52,53","52,53,53,52,52,52,52,52,51,49,46,42,40,40,40,39,40,42,45,44,46,48,50,51"
87262,mbmlFthfuM?cApA??l@M??TcA?,"POLYGON((-77.04219 38.90197, -77.04208 38.90197, -77.04208 38.9019, -77.04185 38.9019, -77.04185 38.90231, -77.04219 38.90231, -77.04219 38.90197))",POINT(-77.0420107 38.9021108),13640,110010107001017,55,1,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $20, Early Bird (In By 9:30am): $14.95, Evening (In After 5pm): $8, Monthly: $71.99-$585.91","Mon-Fri: 6am-9pm, Sat-Sun: 8am-8pm",Colonial Parking,"31,33,33,34,34,34,34,34,34,34,33,32,31,31,31,30,30,31,32,31,31,32,32,32","32,35,34,34,34,35,35,35,34,33,31,30,29,29,29,29,29,31,31,31,31,31,32,31"
209059,}jklFpuauMdAAt@JEb@LFc@xCaBC@kE??,"POLYGON((-77.01967 38.89344, -77.01969 38.89295, -77.01892 38.89277, -77.01888 38.89284, -77.0187 38.89281, -77.01864 38.89308, -77.01865 38.89343, -77.01967 38.89344))",POINT(-77.0191483692726 38.8931416623651),62208,110010059001041,250,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour (Mon-Fri): $12, Max (Mon-Fri): $25, Evening (In After 5pm): $15, Max (Sat-Sun): $15, Rates Reset At 5am","Mon-Fri: 7am-11pm, Sat: 7am-7pm, Sun: 10am-6pm",Monument Parking,"138,143,146,146,148,148,147,149,149,154,150,143,132,132,132,126,128,133,133,131,133,135,137,140","135,146,146,144,144,144,144,146,144,146,141,129,118,118,118,117,120,128,127,126,127,129,131,131"
80226,gtklFlsbuM?pAsE??oArEA,"POLYGON((-77.02344 38.89598, -77.02384 38.89598, -77.02384 38.89492, -77.02343 38.89492, -77.02344 38.89598))",POINT(-77.0236374897119 38.89544781893),44468,110010058001027,179,0,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $20, 9 Hours: $24, 24 Hours: $35, Monthly: $310-$620",Mon-Fri: 6am-7pm,PMI,"133,123,124,125,125,125,125,124,122,122,118,117,115,114,115,112,112,116,121,118,122,125,128,134","134,126,126,126,125,125,125,122,118,115,111,107,104,104,104,105,107,112,115,114,116,119,122,129"
80111,eomlFjneuMn@??[j@A?vA{A??y@??????,"POLYGON((-77.03827 38.90435, -77.03827 38.90389, -77.03783 38.90389, -77.03784 38.90411, -77.03798 38.90411, -77.03798 38.90435, -77.03827 38.90435))",POINT(-77.0380830207703 38.9040965981045),17120,110010107001000,69,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $11, 24 Hours: $20, Early Bird (In By 9am): $12, Monthly: $283.39-$566.78",Mon-Fri: 7am-8pm,PMI,"46,44,44,45,45,45,45,45,45,44,44,43,41,41,41,40,40,41,43,43,45,46,46,47","47,45,45,44,45,45,45,45,44,42,41,39,37,37,37,37,37,39,41,41,43,44,45,45"
115120,_xklFnvcuMSlAkAB?_B|@?`@L,"POLYGON((-77.02897 38.89569, -77.02897 38.896, -77.02945 38.896, -77.02943 38.89562, -77.02904 38.89552, -77.02897 38.89569))",POINT(-77.0292085064494 38.8957861269518),20628,110010058001043,315,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $22, 24 Hours: $30, Sat-Sun: $20, Monthly: $298.12-$596.24",Mon-Sun: 6am-12am,PMI,"162,171,172,174,175,175,174,174,171,169,165,159,152,152,153,147,148,156,159,154,160,162,162,166","161,176,175,173,173,172,171,172,162,158,152,142,135,135,135,135,136,148,150,146,151,155,152,154"
87189,yzklF`l`uM?_AxEwB?vDyE?,"POLYGON((-77.01201 38.89488, -77.01109 38.89488, -77.01169 38.89597, -77.01201 38.89597, -77.01201 38.89488))",POINT(-77.0117369677419 38.8953637849462),70001,110010059001021,282,0,true,Subterranean,Valet Only,Hotel,"2 Hours: $33, 10 Hours: $46, 24 Hours: $62, 24 Hours (Oversize): $66, Monthly: $305.54-$611.08, Tax Included",Mon-Sun: 24 Hours,Hyatt,"178,173,175,175,175,176,176,175,177,174,170,166,163,162,163,155,156,163,167,166,173,176,180,179","177,179,179,178,178,178,178,176,177,169,161,153,148,148,148,146,150,160,162,162,170,171,176,174"
189425,qbmlF``euMI??MH??L,"POLYGON((-77.03562 38.90233, -77.03562 38.90238, -77.03569 38.90238, -77.03569 38.90233, -77.03562 38.90233))",POINT(-77.0356515236252 38.9023540019959),363,110010101002006,11,0,false,Surface,Valet Only,Hotel,"Daily Max: $49, Tax Not Included",Mon-Sun: 24 Hours,Hyatt,"8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,8,7,7,8,8,8,8","9,9,8,8,8,8,9,9,9,9,8,8,7,7,7,7,8,8,8,8,8,8,8,8"
